year,month,heading11,countryID,countryNameTH,weight,quantity,price,tradeflow,productDetailEN,productDetailTH,ETL_DATE
2567,4,3038916000,MY,มาเลเซีย,28000,28000,481144,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,5,3038916000,MY,มาเลเซีย,42000,42000,728886,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,6,3038916000,MY,มาเลเซีย,98000,98000,1704080,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,6,3038916000,yy,ประเทศสำหรับใช้นอกเขตต่อเนื่อง,1698,1698,33960,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,10,3038916000,IN,อินเดีย,20690,20690,760469,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,10,3038916000,MY,มาเลเซีย,505200,238485,8334153,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,10,3038916000,VN,เวียดนาม,181920,181920,4668596,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,11,3038916000,PK,ปากีสถาน,1080,1080,36629,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,11,3038916000,MY,มาเลเซีย,349900,277000,5955338,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,12,3038916000,MY,มาเลเซีย,395000,249200,6622540,1,- - - - Torpedo scads (Megalaspis cordyla )spotted sicklefish (Drepane punctata ) and great barracudas (Sphyraena barracuda ),ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,3,3038917000,PG,ปาปัวนิวกินี,425,425,13822,1,#NAME?,ปลาจะละเม็ดขาวและดำ แช่เย็นจนแข็ง,13/05/2025 06:00
2567,5,3038917000,MY,มาเลเซีย,2,2,112,1,#NAME?,ปลาจะละเม็ดขาวและดำ แช่เย็นจนแข็ง,13/05/2025 06:00
2567,9,3038927000,MM,พม่า,4000,4000,82144,1,#NAME?,ปลาตะลุมพุก  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,2,3038927000,IR,อิหร่าน,510,510,10948,1,#NAME?,ปลาตะลุมพุก  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,6,3038927000,IR,อิหร่าน,3300,3300,72120,1,#NAME?,ปลาตะลุมพุก  แช่เย็นจนแข็ง,13/05/2025 06:00
2567,9,3038928000,PK,ปากีสถาน,13200,13200,232048,1,#NAME?,ปลาเค้าดำและปลากดหัวเสียม แช่เย็นจนแข็ง,13/05/2025 06:00
2567,1,3038928000,PK,ปากีสถาน,10660,10660,190224,1,#NAME?,ปลาเค้าดำและปลากดหัวเสียม แช่เย็นจนแข็ง,13/05/2025 06:00
2567,3,3038928000,PK,ปากีสถาน,10162,10162,187642,1,#NAME?,ปลาเค้าดำและปลากดหัวเสียม แช่เย็นจนแข็ง,13/05/2025 06:00
2567,4,3038928000,PK,ปากีสถาน,12200,12200,224342,1,#NAME?,ปลาเค้าดำและปลากดหัวเสียม แช่เย็นจนแข็ง,13/05/2025 06:00
2567,6,3038928000,PK,ปากีสถาน,13800,13800,285258,1,#NAME?,ปลาเค้าดำและปลากดหัวเสียม แช่เย็นจนแข็ง,13/05/2025 06:00
2567,11,3038928000,PK,ปากีสถาน,11280,11280,192852,1,#NAME?,ปลาเค้าดำและปลากดหัวเสียม แช่เย็นจนแข็ง,13/05/2025 06:00
2567,11,3038929001,PK,ปากีสถาน,840,840,14814,1,Gobies excluding livers and roes frozen,ปลาบู่ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,7,3038929090,VN,เวียดนาม,24600,24600,3248190,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,7,3038929090,PH,ฟิลิปปินส์,165464,137987,12611667,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,8,3038929090,PK,ปากีสถาน,6414,6414,156380,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,8,3038929090,VN,เวียดนาม,14000,14000,2310303,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,8,3038929090,PH,ฟิลิปปินส์,107000,107000,6366796,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,8,3038929090,AE,สหรัฐอาหรับเอมิเรตส์,2222,2222,81498,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,9,3038929090,PK,ปากีสถาน,24600,24600,594758,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,9,3038929090,PH,ฟิลิปปินส์,83000,83000,6325646,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,9,3038929090,VN,เวียดนาม,10000,10000,1365067,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,9,3038929090,IN,อินเดีย,1600,1600,27987,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,1,3038929090,PK,ปากีสถาน,25444,25444,503321,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,1,3038929090,VN,เวียดนาม,11200,11200,1467235,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,1,3038929090,PH,ฟิลิปปินส์,166174,111408,11477978,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,2,3038929090,PH,ฟิลิปปินส์,84502,57055,8030540,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,2,3038929090,VN,เวียดนาม,12500,12500,2086900,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,3,3038929090,PK,ปากีสถาน,36300,36300,839348,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,3,3038929090,PH,ฟิลิปปินส์,219907,110198,16405438,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,3,3038929090,VN,เวียดนาม,12900,12900,2247737,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
2567,4,3038929090,PK,ปากีสถาน,23060,23060,561920,1,Other fish excluding livers and roes frozen,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,13/05/2025 06:00
