LOC,NAME,CODETX,MFG,SER,KV,MVA,Year Test,Sample Day,Tested day,O2,N2,CO2,CO,H2,CH4,C2H2,C2H4,C2H6,C3H6,C3H8,TCG,TEMP,WATER,NB
NR2,KT2A,NR2KT2A,RADE KONCAR,338026,115/22,50,2004.0,2021-01-14,2021-02-06,8265,64231,16618.0,721.0,19.0,37.0,0.0,6.0,8.0,11.0,5.0,807.0,50,11,
NR2,KT2A,NR2KT2A,RADE KONCAR,338026,115/22,50,2004.0,2022-01-09,2022-02-12,7810,59954,19113.0,773.0,17.0,54.0,0.0,6.0,6.0,9.0,4.0,869.0,58,9,
NR2,KT2A,NR2KT2A,RADE KONCAR,338026,115/22,50,2004.0,2023-02-27,2023-03-11,5339,48684,23574.0,995.0,9.0,13.0,0.0,0.0,5.0,0.0,3.0,1025.0,63,9,
NR2,KT2A,NR2KT2A,RADE KONCAR,338026,115/22,50,2004.0,2024-02-26,2024-04-07,6366,36022,11989.0,636.0,12.0,19.0,0.0,7.0,0.0,0.0,0.0,674.0,50,13,
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2020-03-27,2020-05-26,8719,22926,431.0,84.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49,15,ENERGIZED 03/02/06
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2020-07-25,2020-08-25,6904,33814,398.0,81.0,29.0,11.0,0.0,0.0,3.0,0.0,2.0,126.0,46,,
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2021-01-14,2021-02-09,4001,28574,589.0,112.0,30.0,4.0,0.0,0.0,1.0,0.0,1.0,148.0,43,8,
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2021-09-07,2021-11-06,10951,24890,764.0,151.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,177.0,55,12,
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2022-01-09,2022-02-12,7438,21721,1036.0,226.0,16.0,10.0,0.0,1.0,2.0,1.0,1.0,257.0,52,9,
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2022-07-31,2022-08-14,4690,27280,1249.0,225.0,31.0,11.0,0.0,5.0,2.0,1.0,3.0,278.0,51,14,
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2023-02-27,2023-03-11,13673,28481,1281.0,299.0,15.0,8.0,0.0,0.0,7.0,0.0,2.0,331.0,58,14,
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2023-03-26,2023-04-08,12372,25185,1015.0,171.0,15.0,4.0,0.0,0.0,4.0,0.0,0.0,194.0,55,8,มีค่า%pf เพิ่มขึ้นหลังจากที่แก้ไขน้ำมันรั่วที่หัว bushing
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2023-08-22,2023-10-09,15600,23220,935.0,187.0,10.0,26.0,0.0,2.0,3.0,2.0,2.0,232.0,53,11,
NR2,KT3A,NR2KT3A,DAIHEN,GBK604205,230/121/22,300,2019.0,2024-02-26,2024-04-07,3166,28504,1675.0,359.0,18.0,7.0,0.0,2.0,0.0,0.0,0.0,386.0,52,8,
NR2,KT4A,NR2KT4A,DAIHEN,GBK604203,230/121/22,180/240/300,2019.0,2020-03-27,2020-05-25,5600,22730,296.0,54.0,33.0,2.0,0.0,0.0,1.0,0.0,1.0,91.0,48,17,ENERGIZED 03/02/06
NR2,KT4A,NR2KT4A,DAIHEN,GBK604203,230/121/22,180/240/300,2019.0,2020-07-25,2020-08-25,7304,37148,283.0,57.0,33.0,2.0,0.0,0.0,2.0,0.0,2.0,96.0,56,,
NR2,KT4A,NR2KT4A,DAIHEN,GBK604203,230/121/22,180/240/300,2019.0,2021-01-14,2021-02-05,7925,36035,540.0,100.0,25.0,2.0,0.0,0.0,1.0,0.0,1.0,129.0,43,9,
NR2,KT4A,NR2KT4A,DAIHEN,GBK604203,230/121/22,180/240/300,2019.0,2021-09-07,2021-11-11,8095,35592,876.0,33.0,33.0,3.0,0.0,0.0,1.0,1.0,1.0,72.0,56,9,
NR2,KT4A,NR2KT4A,DAIHEN,GBK604203,230/121/22,180/240/300,2019.0,2022-01-09,2022-02-12,7234,29938,1005.0,125.0,19.0,3.0,0.0,0.0,1.0,0.0,2.0,150.0,52,10,
NR2,KT4A,NR2KT4A,DAIHEN,GBK604203,230/121/22,180/240/300,2019.0,2022-07-31,2022-08-14,7860,32140,1025.0,138.0,19.0,3.0,0.0,3.0,4.0,2.0,3.0,172.0,52,13,
NR2,KT4A,NR2KT4A,DAIHEN,GBK604203,230/121/22,180/240/300,2019.0,2023-02-27,2023-03-12,6901,27233,1032.0,236.0,19.0,11.0,0.0,0.0,5.0,2.0,4.0,277.0,62,12,
NR2,KT4A,NR2KT4A,DAIHEN,GBK604203,230/121/22,180/240/300,2019.0,2023-08-22,2023-10-09,18320,23670,1205.0,241.0,16.0,22.0,0.0,2.0,4.0,2.0,3.0,290.0,55,13,
NR2,KT4A,NR2KT4A,DAIHEN,GBK604203,230/121/22,180/240/300,2019.0,2024-02-26,2024-04-08,8021,27316,1588.0,265.0,24.0,10.0,0.0,2.0,7.0,1.0,2.0,311.0,53,10,
NR2,KT5A,NR2KT5A,DAIHEN,GBK604204,230/121/22,180/240/300,2019.0,2020-03-27,2020-05-26,6767,21928,358.0,50.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,50,11,ENERGIZED 03/02/06
NR2,KT5A,NR2KT5A,DAIHEN,GBK604204,230/121/22,180/240/300,2019.0,2020-07-25,2020-08-25,6532,34412,375.0,61.0,31.0,9.0,0.0,0.0,4.0,0.0,3.0,108.0,56,,
NR2,KT5A,NR2KT5A,DAIHEN,GBK604204,230/121/22,180/240/300,2019.0,2021-01-14,2021-02-09,5886,33172,515.0,89.0,30.0,3.0,0.0,0.0,2.0,0.0,2.0,126.0,43,7,
NR2,KT5A,NR2KT5A,DAIHEN,GBK604204,230/121/22,180/240/300,2019.0,2021-09-07,2021-11-06,11798,26934,752.0,132.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,155.0,56,13,
NR2,KT5A,NR2KT5A,DAIHEN,GBK604204,230/121/22,180/240/300,2019.0,2022-01-09,2022-02-12,6354,28007,933.0,123.0,23.0,3.0,0.0,0.0,2.0,2.0,2.0,155.0,52,7,
NR2,KT5A,NR2KT5A,DAIHEN,GBK604204,230/121/22,180/240/300,2019.0,2022-07-31,2022-08-14,5700,28930,1027.0,136.0,23.0,9.0,0.0,4.0,4.0,2.0,4.0,182.0,52,10,
NR2,KT5A,NR2KT5A,DAIHEN,GBK604204,230/121/22,180/240/300,2019.0,2023-02-27,2023-03-11,5778,30051,4107.0,353.0,16.0,13.0,0.0,4.0,6.0,1.0,3.0,396.0,63,8,
NR2,KT5A,NR2KT5A,DAIHEN,GBK604204,230/121/22,180/240/300,2019.0,2023-08-22,2023-10-10,14890,22600,4269.0,365.0,20.0,23.0,0.0,0.0,6.0,2.0,4.0,420.0,57,10,
NR2,KT5A,NR2KT5A,DAIHEN,GBK604204,230/121/22,180/240/300,2019.0,2024-02-26,2024-04-08,10272,26288,1341.0,213.0,22.0,0.0,0.0,1.0,0.0,6.0,0.0,242.0,53,10,
NS,KT1A,NSKT1A,MITSUBISHI,9274730101,230/121/11,200,2007.0,2019-11-09,2019-12-09,7615,58594,1749.0,83.0,36.0,27.0,0.0,0.0,69.0,0.0,51.0,266.0,49,12,-
NS,KT1A,NSKT1A,MITSUBISHI,9274730101,230/121/11,200,2007.0,2020-04-24,2020-05-28,11413,63034,1897.0,88.0,5.0,11.0,0.0,0.0,36.0,0.0,27.0,167.0,55,19,
NS,KT1A,NSKT1A,MITSUBISHI,9274730101,230/121/11,200,2007.0,2020-10-26,2020-11-17,3827,42572,1761.0,81.0,40.0,23.0,0.0,0.0,100.0,0.0,17.0,261.0,53,13,
NS,KT1A,NSKT1A,MITSUBISHI,9274730101,230/121/11,200,2007.0,2021-06-27,2021-10-08,8300,47522,1743.0,100.0,29.0,20.0,0.0,51.0,187.0,0.0,33.0,420.0,53,12,
NS,KT1A,NSKT1A,MITSUBISHI,9274730101,230/121/11,200,2007.0,2021-12-13,2022-01-06,7650,53260,2074.0,156.0,28.0,21.0,0.0,0.0,56.0,4.0,46.0,311.0,52,12,
NS,KT1A,NSKT1A,MITSUBISHI,9274730101,230/121/11,200,2007.0,2022-07-14,2022-07-22,4254,51861,2383.0,130.0,38.0,16.0,0.0,0.0,84.0,0.0,7.0,275.0,54,9,
NS,KT1A,NSKT1A,MITSUBISHI,9274730101,230/121/11,200,2007.0,2023-02-04,2023-02-12,5198,56559,2586.0,367.0,51.0,37.0,0.0,1.0,85.0,0.0,50.0,591.0,53,5,
NS,KT1A,NSKT1A,MITSUBISHI,9274730101,230/121/11,200,2007.0,2023-07-24,2023-08-06,7630,40550,1096.0,37.0,20.0,29.0,0.0,10.0,77.0,4.0,63.0,240.0,52,10,
NS,KT1A,NSKT1A,MITSUBISHI,9274730101,230/121/11,200,2007.0,2024-05-27,2024-06-08,7092,61511,3010.0,156.0,101.0,51.0,0.0,21.0,85.0,3.0,58.0,475.0,54,7,
NS,KT2A,NSKT2A,MEIDEN,8R8411T2,115/22,50,2001.0,2020-04-25,2020-05-28,9404,63819,2614.0,281.0,4.0,88.0,0.0,4.0,305.0,0.0,202.0,884.0,60,14,
NS,KT2A,NSKT2A,MEIDEN,8R8411T2,115/22,50,2001.0,2021-12-13,2022-01-06,4840,55450,2807.0,259.0,12.0,96.0,0.0,1.0,320.0,42.0,262.0,992.0,57,15,
NS,KT2A,NSKT2A,MEIDEN,8R8411T2,115/22,50,2001.0,2022-06-11,2022-06-26,18488,78132,2771.0,241.0,2.0,52.0,0.0,3.0,208.0,7.0,208.0,721.0,58,19,
NS,KT2A,NSKT2A,MEIDEN,8R8411T2,115/22,50,2001.0,2023-07-24,2023-08-07,16155,54878,2645.0,236.0,3.0,92.0,0.0,5.0,306.0,0.0,218.0,860.0,64,7,
NS,KT2A,NSKT2A,MEIDEN,8R8411T2,115/22,50,2001.0,2024-05-26,2024-06-08,6788,49662,2138.0,179.0,5.0,128.0,0.0,7.0,465.0,10.0,271.0,1065.0,58,9,
NS,KT3A,NSKT3A,MEIDEN,8R9911T5,115/22,50,2001.0,2020-04-25,2020-05-28,9593,67375,1813.0,161.0,12.0,61.0,0.0,5.0,248.0,0.0,168.0,655.0,60,11,
NS,KT3A,NSKT3A,MEIDEN,8R9911T5,115/22,50,2001.0,2021-12-13,2022-01-06,5278,54158,1233.0,139.0,7.0,81.0,0.0,7.0,252.0,0.0,60.0,546.0,49,12,
NS,KT3A,NSKT3A,MEIDEN,8R9911T5,115/22,50,2001.0,2022-06-11,2022-06-26,3981,63234,1680.0,158.0,2.0,64.0,0.0,11.0,248.0,58.0,229.0,770.0,55,10,
NS,KT3A,NSKT3A,MEIDEN,8R9911T5,115/22,50,2001.0,2023-07-24,2023-08-10,26253,66447,1711.0,172.0,10.0,74.0,0.0,7.0,297.0,22.0,211.0,793.0,53,9,
NS,KT3A,NSKT3A,MEIDEN,8R9911T5,115/22,50,2001.0,2024-05-26,2024-06-08,10085,71657,1319.0,162.0,1.0,122.0,0.0,19.0,447.0,11.0,258.0,1020.0,51,12,
NS,KT4A,NSKT4A,MITSUBISHI,9274730102,230/121/11,200,2007.0,2019-11-09,2019-12-09,5058,43841,2107.0,94.0,38.0,28.0,0.0,0.0,65.0,0.0,48.0,273.0,47,8,-
NS,KT4A,NSKT4A,MITSUBISHI,9274730102,230/121/11,200,2007.0,2020-04-24,2020-05-28,11572,65919,2232.0,97.0,7.0,14.0,0.0,0.0,44.0,0.0,34.0,196.0,54,18,
NS,KT4A,NSKT4A,MITSUBISHI,9274730102,230/121/11,200,2007.0,2020-10-26,2020-11-17,4449,35989,1872.0,78.0,40.0,22.0,0.0,0.0,100.0,0.0,62.0,302.0,51,14,
NS,KT4A,NSKT4A,MITSUBISHI,9274730102,230/121/11,200,2007.0,2021-06-27,2021-10-08,7211,40451,2001.0,60.0,30.0,19.0,0.0,0.0,180.0,0.0,33.0,322.0,53,9,
NS,KT4A,NSKT4A,MITSUBISHI,9274730102,230/121/11,200,2007.0,2021-12-13,2022-01-06,5515,42238,1945.0,89.0,39.0,21.0,0.0,0.0,65.0,0.0,5.0,219.0,51,13,
NS,KT4A,NSKT4A,MITSUBISHI,9274730102,230/121/11,200,2007.0,2022-07-14,2022-07-22,3721,41454,2631.0,100.0,42.0,16.0,0.0,0.0,98.0,0.0,23.0,279.0,53,9,
NS,KT4A,NSKT4A,MITSUBISHI,9274730102,230/121/11,200,2007.0,2023-02-04,2023-02-12,3410,44550,2248.0,82.0,28.0,26.0,0.0,4.0,72.0,3.0,51.0,266.0,52,7,
NS,KT4A,NSKT4A,MITSUBISHI,9274730102,230/121/11,200,2007.0,2023-07-24,2023-08-07,17537,57041,2182.0,81.0,22.0,23.0,0.0,2.0,77.0,5.0,51.0,261.0,50,8,
NS,KT4A,NSKT4A,MITSUBISHI,9274730102,230/121/11,200,2007.0,2024-05-26,2024-06-08,8519,53386,3168.0,99.0,22.0,39.0,0.0,1.0,82.0,3.0,54.0,300.0,54,9,
NS,KT5A,NSKT5A,VOLTA WERKE,60908-001,115/22,25,,2019-08-21,2019-09-27,11800,54630,1303.0,545.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,560.0,32,29,-
NS,KT5A,NSKT5A,VOLTA WERKE,60908-001,115/22,25,,2021-12-13,2022-01-06,6920,49920,1865.0,469.0,3.0,6.0,0.0,2.0,4.0,18.0,7.0,509.0,,14,
NS,KT5A,NSKT5A,VOLTA WERKE,60908-001,115/22,25,,2022-06-11,2022-06-26,8535,60562,1932.0,400.0,3.0,6.0,0.0,2.0,4.0,20.0,6.0,341.0,,8,
NS,KT5A,NSKT5A,VOLTA WERKE,60908-001,115/22,25,,2023-07-24,2023-08-07,11112,58867,1960.0,372.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,384.0,0,10,
NS,KT5A,NSKT5A,VOLTA WERKE,60908-001,115/22,25,,2024-05-26,2024-06-08,11443,69117,1628.0,563.0,2.0,16.0,0.0,13.0,5.0,5.0,10.0,614.0,30,18,
NT,KT1A,NTKT1A,MEIDEN,8P9103T1,115/33/11,50,2004.0,2019-09-19,2019-11-22,8160,72400,0.0,0.0,14.0,89.0,0.0,0.0,284.0,0.0,166.0,553.0,50,18,-
NT,KT1A,NTKT1A,MEIDEN,8P9103T1,115/33/11,50,2004.0,2020-09-06,2020-11-13,10548,63254,1814.0,109.0,4.0,59.0,0.0,2.0,212.0,0.0,110.0,496.0,55,64,
NT,KT1A,NTKT1A,MEIDEN,8P9103T1,115/33/11,50,2004.0,2021-09-11,2021-11-16,11271,56984,1810.0,107.0,12.0,67.0,0.0,0.0,244.0,0.0,59.0,489.0,60,14,
NT,KT1A,NTKT1A,MEIDEN,8P9103T1,115/33/11,50,2004.0,2022-09-24,2022-10-08,7340,68950,1637.0,252.0,7.0,73.0,0.0,1.0,252.0,0.0,170.0,755.0,58,9,
NT,KT1A,NTKT1A,MEIDEN,8P9103T1,115/33/11,50,2004.0,2023-09-23,2023-10-30,7845,27453,1678.0,245.0,12.0,9.0,0.0,6.0,20.0,18.0,6.0,316.0,57,12,
NT,KT2A,NTKT2A,MEIDEN,8P9103T2,115/33/11,50,2004.0,2019-09-15,2019-11-22,12110,53360,0.0,0.0,18.0,48.0,0.0,0.0,189.0,0.0,139.0,394.0,-,23,MTZ. เสีย ทำให้ CO2 และ CO ไม่Detect
NT,KT2A,NTKT2A,MEIDEN,8P9103T2,115/33/11,50,2004.0,2020-03-20,2020-03-23,3125,40992,1357.0,85.0,45.0,117.0,0.0,0.0,287.0,0.0,171.0,705.0,57,10,หลังจากมี Fault ด้าน PEA
NT,KT2A,NTKT2A,MEIDEN,8P9103T2,115/33/11,50,2004.0,2020-09-06,2020-11-13,10046,50531,2440.0,446.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,454.0,59,25,
NT,KT2A,NTKT2A,MEIDEN,8P9103T2,115/33/11,50,2004.0,2021-09-11,2021-11-16,9943,50793,2182.0,100.0,12.0,66.0,0.0,0.0,241.0,0.0,57.0,476.0,66,12,
NT,KT2A,NTKT2A,MEIDEN,8P9103T2,115/33/11,50,2004.0,2022-09-24,2022-10-08,4380,69580,2299.0,86.0,6.0,95.0,0.0,1.0,303.0,6.0,235.0,732.0,60,9,
NT,KT2A,NTKT2A,MEIDEN,8P9103T2,115/33/11,50,2004.0,2023-09-23,2023-10-30,8152,64060,1927.0,126.0,14.0,100.0,0.0,1.0,273.0,0.0,145.0,659.0,63,11,
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2019-03-29,2019-07-05,13479,40738,815.0,66.0,12.0,18.0,0.0,1.0,49.0,0.0,28.0,174.0,47,20,-
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2019-09-15,2019-11-22,9620,55230,0.0,0.0,30.0,28.0,0.0,0.0,82.0,0.0,64.0,204.0,-,26,-
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2020-04-05,2020-05-26,10385,66691,946.0,71.0,45.0,42.0,0.0,0.0,99.0,0.0,78.0,335.0,,22,
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2020-09-06,2020-11-13,10011,52670,1489.0,87.0,17.0,16.0,0.0,1.0,69.0,0.0,44.0,234.0,50,21,
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2021-03-09,2021-05-23,10222,63482,2956.0,147.0,29.0,32.0,0.0,1.0,81.0,0.0,50.0,340.0,46,17,
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2021-09-11,2021-11-16,3610,40960,2376.0,78.0,22.0,31.0,0.0,0.0,82.0,0.0,65.0,278.0,46,17,
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2022-03-11,2022-04-25,4736,44708,1969.0,90.0,25.0,62.0,0.0,1.0,92.0,0.0,52.0,322.0,46,12,
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2022-09-24,2022-10-09,2301,54774,1662.0,77.0,24.0,39.0,0.0,0.0,89.0,0.0,53.0,282.0,48,8,
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2023-03-20,2023-04-09,6906,42676,1683.0,85.0,22.0,35.0,0.0,0.0,79.0,0.0,39.0,260.0,46,8,
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2023-09-23,2023-10-31,43781,80397,1708.0,126.0,42.0,114.0,0.0,112.0,15.0,14.0,9.0,432.0,50,10,
NT,KT3A,NTKT3A,MITSUBISHI,9274720101,230/121/33,200,,2024-03-09,2024-04-09,17630,40170,2392.0,93.0,16.0,48.0,0.0,106.0,143.0,71.0,108.0,585.0,47,13,
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2019-03-29,2019-06-30,11335,49901,1254.0,82.0,17.0,16.0,0.0,0.0,46.0,0.0,25.0,186.0,49,30,-
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2019-09-15,2019-11-22,9440,55740,0.0,0.0,27.0,21.0,0.0,0.0,52.0,0.0,39.0,139.0,-,23,-
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2020-04-05,2020-05-26,16693,670900,1013.0,71.0,37.0,36.0,0.0,0.0,70.0,0.0,56.0,270.0,,19,
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2020-09-06,2020-11-10,4159,43262,1464.0,89.0,25.0,23.0,0.0,0.0,85.0,0.0,10.0,232.0,50,13,
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2021-03-09,2021-05-23,9066,65007,2078.0,156.0,27.0,27.0,0.0,1.0,52.0,0.0,33.0,296.0,50,19,
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2021-09-11,2021-11-16,5480,46960,2289.0,79.0,15.0,26.0,0.0,0.0,56.0,0.0,43.0,219.0,48,22,
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2022-03-11,2022-04-25,5037,60589,1294.0,58.0,37.0,21.0,0.0,11.0,49.0,5.0,36.0,217.0,48,11,
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2022-09-24,2022-10-08,5450,60990,1616.0,76.0,28.0,36.0,0.0,5.0,76.0,7.0,55.0,283.0,45,12,
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2023-03-20,2023-04-09,7599,46194,1674.0,90.0,21.0,26.0,0.0,0.0,62.0,0.0,26.0,225.0,50,8,
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2023-09-23,2023-10-31,7787,60683,1678.0,100.0,26.0,31.0,0.0,0.0,65.0,0.0,37.0,259.0,50,18,
NT,KT4A,NTKT4A,MITSUBISHI,9374760101,230/121/33,200,2010.0,2024-03-09,2024-04-09,10674,44612,1499.0,76.0,16.0,21.0,0.0,0.0,39.0,0.0,21.0,173.0,50,11,
NV,KT1A,NVKT1A,JEUMONT,96183,230/115,200,2012.0,2021-05-25,2021-08-03,11889,29335,720.0,177.0,9.0,116.0,0.0,95.0,51.0,23.0,3.0,474.0,48,25,
NV,KT1A,NVKT1A,JEUMONT,96183,230/115,200,2012.0,2022-04-03,2022-04-11,2805,10299,228.0,48.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,55.0,34,8,ทดสอบก่อนเข้าระบบ
NV,KT1A,NVKT1A,JEUMONT,96183,230/115,200,2012.0,2022-04-09,2022-04-10,12754,65661,501.0,67.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,,7,หลังจากย้ายมาRB3-KT2Bและปรับปรุงสภาพน้ำมัน
NV,KT1A,NVKT1A,JEUMONT,96183,230/115,200,2012.0,2022-08-18,2022-08-18,1996,23321,1927.0,208.0,4.0,25.0,0.0,23.0,7.0,17.0,2.0,286.0,,11,TX.Trip (Oil Flow Trip)
NV,KT1A,NVKT1A,JEUMONT,96183,230/115,200,2012.0,2022-09-29,2022-09-30,11940,45430,2128.0,209.0,11.0,27.0,0.0,36.0,7.0,18.0,2.0,310.0,60,12,
NV,KT1A,NVKT1A,JEUMONT,96183,230/115,200,2012.0,2022-11-27,2022-12-02,5668,19498,2371.0,294.0,17.0,28.0,0.0,21.0,8.0,8.0,3.0,379.0,55,6,
NV,KT1A,NVKT1A,JEUMONT,96183,230/115,200,2012.0,2023-05-21,2023-05-25,4504,26405,2415.0,373.0,19.0,33.0,0.0,22.0,11.0,8.0,7.0,473.0,57,6,
NV,KT1A,NVKT1A,JEUMONT,96183,230/115,200,2012.0,2023-11-03,2023-12-15,6333,59689,2464.0,323.0,7.0,18.0,0.0,25.0,19.0,19.0,4.0,415.0,54,10,
NV,KT1A,NVKT1A,JEUMONT,96183,230/115,200,2012.0,2024-06-04,2024-06-07,4060,28965,3580.0,441.0,22.0,36.0,0.0,19.0,11.0,0.0,0.0,529.0,66,6,
NW,KT1A,NWKT1A,FUJI,AG69095T311,115/33/11,25,1997.0,2019-03-18,2019-08-26,15504,45338,1709.0,161.0,13.0,43.0,0.0,11.0,166.0,0.0,85.0,479.0,-,24,-
NW,KT1A,NWKT1A,FUJI,AG69095T311,115/33/11,25,1997.0,2019-08-25,2019-10-18,5051,56404,1652.0,169.0,26.0,54.0,0.0,18.0,206.0,15.0,113.0,601.0,47,23,-
NW,KT1A,NWKT1A,FUJI,AG69095T311,115/33/11,25,1997.0,2020-07-18,2020-08-24,6577,47854,1089.0,58.0,28.0,64.0,0.0,8.0,201.0,13.0,117.0,489.0,50,18,
NW,KT1A,NWKT1A,FUJI,AG69095T311,115/33/11,25,1997.0,2021-07-10,2021-11-04,13948,54891,1460.0,73.0,44.0,65.0,0.0,12.0,207.0,0.0,24.0,425.0,50,25,
NW,KT1A,NWKT1A,FUJI,AG69095T311,115/33/11,25,1997.0,2022-07-04,2022-07-24,11100,59620,2556.0,443.0,9.0,2.0,0.0,2.0,1.0,15.0,3.0,475.0,51,19,ไม่ได้ออกผลขอเก็บตัวอย่างใหม่
NW,KT1A,NWKT1A,FUJI,AG69095T311,115/33/11,25,1997.0,2022-08-20,2022-09-02,2081,53417,1165.0,99.0,11.0,44.0,0.0,90.0,273.0,18.0,110.0,645.0,,22,
NW,KT1A,NWKT1A,FUJI,AG69095T311,115/33/11,25,1997.0,2023-08-05,2023-12-04,5691,60586,1139.0,93.0,19.0,59.0,0.0,14.0,245.0,0.0,106.0,536.0,32,12,
NW,KT2A,NWKT2A,FUJI,AG69095T332,115/33/11,25,1997.0,2019-03-18,2019-08-29,7165,40048,981.0,73.0,8.0,29.0,0.0,7.0,101.0,0.0,61.0,279.0,49,24,-
NW,KT2A,NWKT2A,FUJI,AG69095T332,115/33/11,25,1997.0,2019-08-25,2019-10-18,1218,65014,1182.0,40.0,21.0,44.0,0.0,15.0,134.0,21.0,87.0,362.0,46,23,-
NW,KT2A,NWKT2A,FUJI,AG69095T332,115/33/11,25,1997.0,2020-07-18,2020-08-24,6637,49718,949.0,74.0,17.0,40.0,0.0,8.0,128.0,0.0,66.0,333.0,51,18,
NW,KT2A,NWKT2A,FUJI,AG69095T332,115/33/11,25,1997.0,2021-07-10,2021-11-04,29791,75184,777.0,51.0,34.0,41.0,0.0,6.0,109.0,0.0,19.0,260.0,51,31,
NW,KT2A,NWKT2A,FUJI,AG69095T332,115/33/11,25,1997.0,2022-07-04,2022-07-25,14195,55009,1199.0,65.0,45.0,39.0,0.0,14.0,240.0,0.0,58.0,461.0,51,21,
NW,KT2A,NWKT2A,FUJI,AG69095T332,115/33/11,25,1997.0,2023-08-05,2023-12-04,6418,58246,1174.0,90.0,18.0,46.0,0.0,10.0,171.0,9.0,74.0,418.0,52,11,
NW,KT3A,NWKT3A,DAIHEN,EDP012001,115/33,50,2012.0,2019-08-25,2019-10-19,7319,42409,1958.0,496.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,510.0,44,28,-
NW,KT3A,NWKT3A,DAIHEN,EDP012001,115/33,50,2012.0,2020-07-18,2020-08-24,9795,48369,2033.0,453.0,35.0,0.0,0.0,0.0,1.0,0.0,3.0,492.0,48,14,
NW,KT3A,NWKT3A,DAIHEN,EDP012001,115/33,50,2012.0,2021-07-10,2021-11-05,24685,55269,1876.0,526.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,48,37,
NW,KT3A,NWKT3A,DAIHEN,EDP012001,115/33,50,2012.0,2022-07-04,2022-07-25,20593,62062,1915.0,538.0,27.0,17.0,0.0,9.0,124.0,0.0,38.0,753.0,48,25,
NW,KT3A,NWKT3A,DAIHEN,EDP012001,115/33,50,2012.0,2023-08-05,2023-12-04,8660,66241,3861.0,886.0,38.0,6.0,0.0,9.0,4.0,5.0,8.0,956.0,47,15,
NY,KT1A,NYKT1A,EKARAT,EDP011307,115/22,50,2012.0,2019-12-19,2020-01-09,16681,61669,2126.0,601.0,18.0,3.0,0.0,0.0,3.0,0.0,7.0,632.0,40,12,
NY,KT1A,NYKT1A,EKARAT,EDP011307,115/22,50,2012.0,2020-06-29,2020-08-15,10500,112890,3985.0,818.0,38.0,0.0,0.0,0.0,1.0,31.0,1.0,889.0,52,14,
